Series_reference,Period,Data_value,UNITS,Subject,Group,Series_title_1,Series_title_2
ECTM.S1AG1210,2020.01,1779.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores
ECTM.S1AG1210,2020.02,1759.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores
ECTM.S1AG1210,2020.03,2205.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores
ECTM.S1AG1210,2020.04,2073,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores
ECTM.S1AG1210,2020.05,1952.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Actual,Supermarket and grocery stores
ECTM.S1SG1210,2007.03,903.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2007.04,911.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2007.05,917,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2007.06,921.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2007.07,925,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2007.08,927.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2007.09,923.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2007.1,932.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2007.11,941,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2007.12,940.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.01,953.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.02,956.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.03,974.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.04,952.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.05,963.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.06,965.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.07,969.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.08,988.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.09,998.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.1,1008.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.11,1016.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2008.12,1016.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.01,1029.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.02,1029.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.03,1037.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.04,1050.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.05,1057.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.06,1063,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.07,1067,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.08,1064.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.09,1066,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.1,1055.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.11,1061.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2009.12,1073.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.01,1068.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.02,1076,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.03,1099.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.04,1070.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.05,1087.8,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.06,1093.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.07,1103.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.08,1111,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.09,1126.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.1,1149.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.11,1154.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2010.12,1162.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.01,1158.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.02,1171.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.03,1179.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.04,1193.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.05,1197.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.06,1206.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.07,1210.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.08,1209.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.09,1223,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.1,1221.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.11,1212.9,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2011.12,1218.4,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.01,1225.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.02,1230.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.03,1238.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.04,1253.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.05,1241.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.06,1252.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.07,1258.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.08,1266.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.09,1260.1,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.1,1255.8,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.11,1262.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2012.12,1265.2,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2013.01,1277.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2013.02,1281.6,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2013.03,1276.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2013.04,1257.3,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2013.05,1274.5,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
ECTM.S1SG1210,2013.06,1274.7,Dollars,Electronic Card Transactions (ANZSIC06) - ECT,Private - Values - Electronic card transactions  A/S/T by industry,Seasonally adjusted,Supermarket and grocery stores
